duration,month,hour,day_of_week,user_type
19.803,3,12,Monday,Customer
9.317,3,12,Monday,Subscriber
136.388,3,11,Monday,Customer
15.636,3,11,Monday,Subscriber
9.578,3,11,Monday,Subscriber
7.001,3,11,Monday,Subscriber
6.269,3,11,Monday,Subscriber
17.987,3,11,Monday,Customer
21.5,3,10,Monday,Customer
12.987,3,10,Monday,Subscriber
9.472,3,10,Monday,Subscriber
6.38,3,10,Monday,Subscriber
10.476,3,10,Monday,Subscriber
6.357,3,9,Monday,Subscriber
9.159,3,9,Monday,Subscriber
12.54,3,9,Monday,Subscriber
11.561,3,9,Monday,Subscriber
47.406,3,9,Monday,Customer
11.457,3,9,Monday,Subscriber
21.408,3,9,Monday,Subscriber
20.025,3,9,Monday,Customer
13.506,3,9,Monday,Subscriber
3.519,3,9,Monday,Subscriber
7.711,3,9,Monday,Subscriber
13.323,3,8,Monday,Subscriber
2.491,3,8,Monday,Subscriber
12.767,3,8,Monday,Subscriber
8.121,3,8,Monday,Subscriber
15.209,3,8,Monday,Subscriber
6.996,3,8,Monday,Subscriber
12.624,3,8,Monday,Subscriber
24.711,3,8,Monday,Subscriber
3.484,3,8,Monday,Subscriber
21.709,3,8,Monday,Subscriber
11.298,3,8,Monday,Subscriber
11.443,3,8,Monday,Subscriber
18.002,3,8,Monday,Customer
12.269,3,8,Monday,Subscriber
15.007,3,8,Monday,Subscriber
11.149,3,8,Monday,Subscriber
9.744,3,8,Monday,Subscriber
2.596,3,8,Monday,Subscriber
11.295,3,8,Monday,Subscriber
5.592,3,8,Monday,Subscriber
17.319,3,8,Monday,Subscriber
4.622,3,8,Monday,Subscriber
5.833,3,7,Monday,Subscriber
7.798,3,7,Monday,Subscriber
4.69,3,7,Monday,Subscriber
3.303,3,7,Monday,Subscriber
3.482,3,7,Monday,Subscriber
9.585,3,7,Monday,Subscriber
5.282,3,7,Monday,Subscriber
9.132,3,7,Monday,Subscriber
1.985,3,7,Monday,Subscriber
6.406,3,6,Monday,Subscriber
2.134,3,6,Monday,Subscriber
2.85,3,6,Monday,Subscriber
9.308,3,6,Monday,Subscriber
10.078,3,6,Monday,Subscriber
17.955,3,6,Monday,Subscriber
13.274,3,5,Monday,Subscriber
5.483,3,5,Monday,Subscriber
20.286,3,22,Sunday,Customer
6.074,3,21,Sunday,Subscriber
9.231,3,21,Sunday,Subscriber
3.308,3,21,Sunday,Subscriber
5.75,3,20,Sunday,Subscriber
9.362,3,20,Sunday,Subscriber
2.073,3,20,Sunday,Subscriber
3.322,3,20,Sunday,Subscriber
9.01,3,20,Sunday,Subscriber
66.353,3,19,Sunday,Subscriber
64.958,3,19,Sunday,Customer
9.818,3,19,Sunday,Subscriber
9.118,3,19,Sunday,Subscriber
15.55,3,19,Sunday,Subscriber
13.901,3,19,Sunday,Subscriber
17.852,3,19,Sunday,Subscriber
4.495,3,19,Sunday,Subscriber
10.037,3,18,Sunday,Subscriber
3.627,3,18,Sunday,Subscriber
21.661,3,18,Sunday,Customer
6.719,3,17,Sunday,Subscriber
38.631,3,17,Sunday,Customer
7.523,3,17,Sunday,Subscriber
16.795,3,17,Sunday,Customer
22.21,3,17,Sunday,Customer
13.401,3,17,Sunday,Subscriber
5.905,3,17,Sunday,Subscriber
4.617,3,17,Sunday,Subscriber
11.081,3,17,Sunday,Subscriber
26.53,3,17,Sunday,Subscriber
8.315,3,17,Sunday,Subscriber
46.327,3,17,Sunday,Customer
2.717,3,17,Sunday,Subscriber
4.661,3,17,Sunday,Subscriber
5.86,3,16,Sunday,Subscriber
11.553,3,16,Sunday,Subscriber
18.488,3,16,Sunday,Subscriber
5.955,3,16,Sunday,Subscriber
5.791,3,16,Sunday,Subscriber
4.982,3,16,Sunday,Subscriber
11.967,3,16,Sunday,Subscriber
8.014,3,16,Sunday,Subscriber
9.327,3,16,Sunday,Customer
5.353,3,16,Sunday,Subscriber
31.235,3,15,Sunday,Customer
11.811,3,15,Sunday,Customer
14.681,3,15,Sunday,Customer
38.447,3,15,Sunday,Customer
12.896,3,15,Sunday,Subscriber
15.834,3,15,Sunday,Subscriber
10.869,3,15,Sunday,Subscriber
27.111,3,14,Sunday,Customer
9.63,3,14,Sunday,Customer
245.994,3,14,Sunday,Customer
16.881,3,14,Sunday,Subscriber
21.483,3,14,Sunday,Subscriber
16.738,3,14,Sunday,Customer
64.739,3,14,Sunday,Customer
60.576,3,13,Sunday,Customer
22.104,3,13,Sunday,Customer
13.766,3,13,Sunday,Subscriber
18.842,3,13,Sunday,Subscriber
12.099,3,13,Sunday,Subscriber
5.395,3,13,Sunday,Subscriber
3.648,3,13,Sunday,Subscriber
9.557,3,13,Sunday,Subscriber
9.455,3,13,Sunday,Subscriber
10.53,3,13,Sunday,Subscriber
5.575,3,13,Sunday,Subscriber
22.63,3,13,Sunday,Subscriber
5.494,3,13,Sunday,Subscriber
13.654,3,13,Sunday,Customer
48.848,3,13,Sunday,Customer
24.073,3,13,Sunday,Subscriber
10.501,3,12,Sunday,Subscriber
1.055,3,12,Sunday,Subscriber
44.903,3,12,Sunday,Customer
58.352,3,12,Sunday,Customer
7.765,3,12,Sunday,Subscriber
16.055,3,12,Sunday,Customer
18.924,3,12,Sunday,Subscriber
315.59,3,12,Sunday,Customer
5.101,3,12,Sunday,Subscriber
21.877,3,11,Sunday,Subscriber
25.331,3,11,Sunday,Customer
12.562,3,11,Sunday,Subscriber
13.774,3,11,Sunday,Customer
16.307,3,11,Sunday,Customer
15.579,3,11,Sunday,Customer
5.614,3,11,Sunday,Subscriber
32.145,3,11,Sunday,Subscriber
4.771,3,11,Sunday,Subscriber
6.188,3,11,Sunday,Subscriber
8.95,3,10,Sunday,Subscriber
26.157,3,10,Sunday,Customer
13.853,3,9,Sunday,Subscriber
8.697,3,9,Sunday,Subscriber
9.976,3,9,Sunday,Subscriber
5.352,3,9,Sunday,Subscriber
22.019,3,9,Sunday,Customer
35.393,3,9,Sunday,Customer
15.997,3,9,Sunday,Subscriber
14.656,3,8,Sunday,Customer
4.95,3,8,Sunday,Subscriber
20.256,3,8,Sunday,Subscriber
6.738,3,8,Sunday,Subscriber
24.289,3,0,Sunday,Subscriber
3.84,3,0,Sunday,Subscriber
3.358,3,0,Sunday,Subscriber
16.451,3,23,Saturday,Customer
2.947,3,23,Saturday,Subscriber
11.734,3,22,Saturday,Subscriber
1.067,3,22,Saturday,Subscriber
7.475,3,22,Saturday,Subscriber
5.816,3,22,Saturday,Subscriber
5.511,3,21,Saturday,Subscriber
13.59,3,20,Saturday,Subscriber
16.576,3,20,Saturday,Subscriber
11.073,3,20,Saturday,Customer
120.468,3,20,Saturday,Customer
4.622,3,20,Saturday,Subscriber
10.556,3,20,Saturday,Subscriber
36.691,3,20,Saturday,Customer
2.925,3,20,Saturday,Subscriber
4.248,3,19,Saturday,Subscriber
23.611,3,19,Saturday,Subscriber
23.86,3,19,Saturday,Subscriber
3.316,3,19,Saturday,Subscriber
7.273,3,19,Saturday,Subscriber
6.78,3,18,Saturday,Subscriber
52.882,3,18,Saturday,Subscriber
12.533,3,18,Saturday,Subscriber
5.961,3,18,Saturday,Subscriber
13.059,3,17,Saturday,Customer
11.312,3,17,Saturday,Customer
11.274,3,17,Saturday,Subscriber
9.292,3,17,Saturday,Subscriber
12.551,3,17,Saturday,Subscriber
6.594,3,17,Saturday,Subscriber
9.879,3,17,Saturday,Subscriber
55.772,3,17,Saturday,Customer
21.916,3,17,Saturday,Subscriber
4.516,3,16,Saturday,Subscriber
8.9,3,16,Saturday,Customer
21.436,3,16,Saturday,Subscriber
7.222,3,16,Saturday,Customer
2.787,3,16,Saturday,Subscriber
5.993,3,16,Saturday,Subscriber
16.173,3,16,Saturday,Subscriber
5.986,3,16,Saturday,Subscriber
4.535,3,16,Saturday,Subscriber
3.794,3,16,Saturday,Subscriber
75.288,3,16,Saturday,Customer
7.716,3,16,Saturday,Subscriber
28.635,3,16,Saturday,Customer
12.145,3,16,Saturday,Subscriber
11.128,3,16,Saturday,Subscriber
12.776,3,16,Saturday,Subscriber
10.312,3,15,Saturday,Subscriber
23.284,3,15,Saturday,Subscriber
8.209,3,15,Saturday,Subscriber
2.243,3,15,Saturday,Subscriber
12.647,3,15,Saturday,Subscriber
3.925,3,14,Saturday,Subscriber
6.323,3,14,Saturday,Subscriber
22.078,3,14,Saturday,Subscriber
7.297,3,14,Saturday,Subscriber
5.73,3,14,Saturday,Subscriber
27.077,3,14,Saturday,Subscriber
5.149,3,14,Saturday,Subscriber
32.578,3,14,Saturday,Customer
26.571,3,13,Saturday,Subscriber
9.45,3,13,Saturday,Subscriber
8.395,3,13,Saturday,Subscriber
31.02,3,13,Saturday,Subscriber
21.815,3,13,Saturday,Subscriber
7.536,3,13,Saturday,Subscriber
6.287,3,12,Saturday,Subscriber
11.98,3,12,Saturday,Subscriber
5.478,3,12,Saturday,Subscriber
4.199,3,12,Saturday,Subscriber
22.851,3,12,Saturday,Subscriber
14.309,3,12,Saturday,Subscriber
26.8,3,12,Saturday,Subscriber
44.627,3,11,Saturday,Customer
6.008,3,11,Saturday,Subscriber
8.913,3,11,Saturday,Subscriber
5.967,3,11,Saturday,Subscriber
19.451,3,11,Saturday,Subscriber
9.272,3,11,Saturday,Subscriber
13.674,3,11,Saturday,Customer
6.299,3,11,Saturday,Subscriber
10.019,3,11,Saturday,Subscriber
14.52,3,11,Saturday,Subscriber
4.368,3,11,Saturday,Subscriber
6.115,3,11,Saturday,Subscriber
9.467,3,10,Saturday,Subscriber
14.967,3,10,Saturday,Subscriber
15.41,3,10,Saturday,Customer
6.739,3,10,Saturday,Customer
5.467,3,10,Saturday,Subscriber
8.449,3,10,Saturday,Customer
12.789,3,10,Saturday,Customer
4.404,3,10,Saturday,Subscriber
17.259,3,9,Saturday,Subscriber
1.349,3,9,Saturday,Subscriber
7.047,3,8,Saturday,Subscriber
11.023,3,7,Saturday,Subscriber
14.429,3,7,Saturday,Subscriber
16.852,3,7,Saturday,Customer
3.131,3,7,Saturday,Subscriber
7.832,3,0,Saturday,Subscriber
4.93,3,0,Saturday,Subscriber
8.156,3,23,Friday,Subscriber
5.782,3,23,Friday,Subscriber
17.634,3,22,Friday,Subscriber
4.168,3,22,Friday,Subscriber
2.156,3,22,Friday,Subscriber
6.916,3,22,Friday,Subscriber
7.868,3,21,Friday,Subscriber
5.654,3,21,Friday,Subscriber
5.779,3,21,Friday,Subscriber
8.218,3,20,Friday,Subscriber
3.83,3,20,Friday,Subscriber
16.612,3,20,Friday,Subscriber
5.008,3,20,Friday,Subscriber
5.506,3,19,Friday,Subscriber
5.905,3,19,Friday,Subscriber
10.363,3,19,Friday,Subscriber
5.784,3,19,Friday,Subscriber
3.994,3,19,Friday,Subscriber
4.62,3,19,Friday,Subscriber
6.462,3,19,Friday,Subscriber
5.855,3,19,Friday,Subscriber
5.994,3,18,Friday,Subscriber
5.824,3,18,Friday,Subscriber
3.487,3,18,Friday,Subscriber
8.003,3,18,Friday,Subscriber
8.368,3,18,Friday,Subscriber
10.333,3,18,Friday,Subscriber
1.45,3,18,Friday,Subscriber
8.735,3,18,Friday,Subscriber
29.01,3,17,Friday,Subscriber
13.034,3,17,Friday,Subscriber
63.508,3,17,Friday,Customer
4.982,3,17,Friday,Subscriber
14.542,3,17,Friday,Subscriber
29.131,3,17,Friday,Subscriber
13.561,3,17,Friday,Subscriber
9.128,3,17,Friday,Subscriber
25.945,3,17,Friday,Customer
23.541,3,17,Friday,Subscriber
3.918,3,16,Friday,Subscriber
6.167,3,16,Friday,Subscriber
9.982,3,16,Friday,Subscriber
13.47,3,16,Friday,Subscriber
9.191,3,16,Friday,Subscriber
3.676,3,16,Friday,Subscriber
10.635,3,16,Friday,Subscriber
3.855,3,15,Friday,Subscriber
33.815,3,15,Friday,Subscriber
10.727,3,15,Friday,Subscriber
4.717,3,14,Friday,Subscriber
8.99,3,14,Friday,Subscriber
13.607,3,14,Friday,Subscriber
2.214,3,14,Friday,Subscriber
11.459,3,14,Friday,Subscriber
64.01,3,14,Friday,Customer
10.832,3,14,Friday,Subscriber
5.264,3,13,Friday,Subscriber
4.25,3,13,Friday,Subscriber
6.611,3,13,Friday,Subscriber
8.455,3,13,Friday,Subscriber
2.964,3,13,Friday,Subscriber
25.385,3,13,Friday,Subscriber
5.157,3,12,Friday,Subscriber
5.447,3,12,Friday,Subscriber
4.969,3,12,Friday,Subscriber
6.169,3,12,Friday,Subscriber
5.984,3,12,Friday,Subscriber
2.186,3,11,Friday,Subscriber
6.871,3,11,Friday,Subscriber
15.957,3,11,Friday,Subscriber
14.128,3,11,Friday,Subscriber
6.222,3,11,Friday,Subscriber
4.502,3,11,Friday,Subscriber
4.396,3,10,Friday,Subscriber
6.22,3,10,Friday,Subscriber
4.937,3,10,Friday,Subscriber
3.128,3,9,Friday,Subscriber
5.64,3,9,Friday,Subscriber
11.113,3,9,Friday,Subscriber
13.002,3,9,Friday,Subscriber
12.16,3,8,Friday,Subscriber
11.549,3,8,Friday,Subscriber
3.25,3,8,Friday,Subscriber
14.322,3,8,Friday,Subscriber
10.651,3,8,Friday,Subscriber
7.807,3,8,Friday,Subscriber
4.259,3,8,Friday,Subscriber
14.55,3,8,Friday,Subscriber
6.028,3,8,Friday,Subscriber
3.058,3,8,Friday,Subscriber
7.562,3,8,Friday,Subscriber
13.998,3,7,Friday,Subscriber
4.965,3,7,Friday,Subscriber
7.897,3,7,Friday,Subscriber
10.33,3,7,Friday,Subscriber
3.564,3,7,Friday,Subscriber
8.411,3,6,Friday,Subscriber
8.536,3,6,Friday,Subscriber
10.912,3,6,Friday,Subscriber
1.953,3,6,Friday,Subscriber
3.499,3,5,Friday,Subscriber
14.06,3,5,Friday,Subscriber
7.33,3,1,Friday,Subscriber
10.696,3,21,Thursday,Subscriber
7.733,3,21,Thursday,Subscriber
2.616,3,21,Thursday,Subscriber
10.347,3,21,Thursday,Subscriber
7.52,3,20,Thursday,Subscriber
3.678,3,20,Thursday,Subscriber
4.814,3,20,Thursday,Subscriber
7.53,3,20,Thursday,Subscriber
11.936,3,20,Thursday,Subscriber
3.964,3,20,Thursday,Subscriber
12.048,3,19,Thursday,Subscriber
5.485,3,19,Thursday,Subscriber
6.103,3,19,Thursday,Subscriber
6.652,3,19,Thursday,Subscriber
12.047,3,19,Thursday,Subscriber
3.323,3,19,Thursday,Subscriber
2.889,3,19,Thursday,Subscriber
3.388,3,19,Thursday,Subscriber
12.103,3,18,Thursday,Subscriber
7.821,3,18,Thursday,Subscriber
14.924,3,18,Thursday,Subscriber
10.246,3,18,Thursday,Subscriber
13.223,3,18,Thursday,Subscriber
11.429,3,18,Thursday,Subscriber
20.965,3,18,Thursday,Subscriber
5.61,3,18,Thursday,Subscriber
8.777,3,18,Thursday,Subscriber
9.875,3,18,Thursday,Subscriber
3.6,3,17,Thursday,Subscriber
6.809,3,17,Thursday,Subscriber
23.003,3,17,Thursday,Subscriber
12.672,3,17,Thursday,Subscriber
17.449,3,17,Thursday,Subscriber
8.095,3,17,Thursday,Subscriber
13.062,3,17,Thursday,Subscriber
8.386,3,17,Thursday,Subscriber
4.731,3,17,Thursday,Subscriber
21.438,3,17,Thursday,Subscriber
12.329,3,17,Thursday,Subscriber
6.672,3,17,Thursday,Subscriber
5.824,3,17,Thursday,Subscriber
13.992,3,17,Thursday,Subscriber
9.972,3,17,Thursday,Subscriber
9.589,3,17,Thursday,Subscriber
18.751,3,17,Thursday,Customer
3.146,3,17,Thursday,Subscriber
8.518,3,17,Thursday,Subscriber
29.107,3,16,Thursday,Subscriber
5.006,3,16,Thursday,Subscriber
6.724,3,16,Thursday,Subscriber
14.156,3,16,Thursday,Subscriber
2.162,3,16,Thursday,Subscriber
6.39,3,16,Thursday,Subscriber
9.859,3,16,Thursday,Subscriber
20.389,3,15,Thursday,Subscriber
5.405,3,15,Thursday,Subscriber
4.338,3,14,Thursday,Subscriber
6.072,3,14,Thursday,Subscriber
2.835,3,14,Thursday,Subscriber
8.052,3,13,Thursday,Subscriber
9.365,3,13,Thursday,Subscriber
4.178,3,12,Thursday,Subscriber
131.847,3,12,Thursday,Subscriber
8.128,3,12,Thursday,Subscriber
129.469,3,12,Thursday,Customer
9.117,3,11,Thursday,Subscriber
4.646,3,11,Thursday,Customer
4.933,3,11,Thursday,Subscriber
15.711,3,11,Thursday,Subscriber
117.437,3,10,Thursday,Customer
4.48,3,9,Thursday,Subscriber
10.567,3,9,Thursday,Subscriber
7.507,3,9,Thursday,Subscriber
10.689,3,9,Thursday,Subscriber
15.66,3,9,Thursday,Customer
11.159,3,9,Thursday,Subscriber
4.739,3,9,Thursday,Subscriber
4.84,3,9,Thursday,Subscriber
13.184,3,9,Thursday,Subscriber
29.792,3,9,Thursday,Subscriber
17.99,3,9,Thursday,Subscriber
8.333,3,8,Thursday,Subscriber
6.234,3,8,Thursday,Subscriber
2.763,3,8,Thursday,Subscriber
20.466,3,8,Thursday,Subscriber
5.883,3,8,Thursday,Subscriber
11.11,3,8,Thursday,Subscriber
13.489,3,8,Thursday,Subscriber
8.516,3,8,Thursday,Subscriber
3.201,3,8,Thursday,Subscriber
9.78,3,8,Thursday,Subscriber
8.108,3,8,Thursday,Subscriber
12.139,3,8,Thursday,Subscriber
15.014,3,8,Thursday,Subscriber
11.588,3,8,Thursday,Subscriber
3.838,3,8,Thursday,Subscriber
2.311,3,8,Thursday,Subscriber
12.706,3,8,Thursday,Subscriber
13.643,3,8,Thursday,Subscriber
8.648,3,8,Thursday,Subscriber
8.076,3,8,Thursday,Subscriber
18.52,3,8,Thursday,Subscriber
5.44,3,8,Thursday,Subscriber
15.339,3,8,Thursday,Subscriber
16.339,3,8,Thursday,Subscriber
18.938,3,8,Thursday,Subscriber
9.975,3,8,Thursday,Subscriber
4.316,3,8,Thursday,Subscriber
8.368,3,7,Thursday,Subscriber
10.697,3,7,Thursday,Subscriber
12.032,3,7,Thursday,Subscriber
15.746,3,7,Thursday,Subscriber
3.485,3,7,Thursday,Subscriber
17.175,3,7,Thursday,Subscriber
7.357,3,7,Thursday,Subscriber
8.64,3,7,Thursday,Subscriber
2.371,3,7,Thursday,Subscriber
3.316,3,7,Thursday,Subscriber
11.608,3,7,Thursday,Subscriber
9.742,3,6,Thursday,Subscriber
7.131,3,6,Thursday,Subscriber
24.606,3,6,Thursday,Customer
4.861,3,6,Thursday,Subscriber
12.766,3,0,Thursday,Subscriber
3.172,3,23,Wednesday,Subscriber
2.958,3,23,Wednesday,Subscriber
13.411,3,21,Wednesday,Subscriber
15.529,3,21,Wednesday,Subscriber
19.323,3,20,Wednesday,Subscriber
42.139,3,20,Wednesday,Customer
8.495,3,20,Wednesday,Subscriber
3.879,3,20,Wednesday,Subscriber
7.007,3,20,Wednesday,Subscriber
10.234,3,19,Wednesday,Subscriber
15.443,3,19,Wednesday,Customer
4.483,3,19,Wednesday,Subscriber
17.8,3,19,Wednesday,Subscriber
30.47,3,19,Wednesday,Customer
28.291,3,19,Wednesday,Subscriber
3.795,3,18,Wednesday,Subscriber
4.988,3,18,Wednesday,Subscriber
4.49,3,18,Wednesday,Subscriber
18.354,3,18,Wednesday,Subscriber
6.316,3,18,Wednesday,Subscriber
24.661,3,18,Wednesday,Subscriber
3.424,3,18,Wednesday,Subscriber
17.734,3,17,Wednesday,Subscriber
2.611,3,17,Wednesday,Subscriber
6.452,3,17,Wednesday,Subscriber
14.27,3,17,Wednesday,Subscriber
15.731,3,17,Wednesday,Subscriber
4.715,3,17,Wednesday,Subscriber
8.383,3,17,Wednesday,Subscriber
12.954,3,17,Wednesday,Subscriber
6.96,3,17,Wednesday,Subscriber
7.64,3,17,Wednesday,Subscriber
7.849,3,17,Wednesday,Customer
9.206,3,17,Wednesday,Subscriber
2.185,3,17,Wednesday,Subscriber
13.101,3,17,Wednesday,Subscriber
7.189,3,17,Wednesday,Subscriber
7.506,3,17,Wednesday,Subscriber
13.513,3,16,Wednesday,Subscriber
18.231,3,16,Wednesday,Subscriber
14.476,3,16,Wednesday,Subscriber
9.203,3,16,Wednesday,Subscriber
4.647,3,16,Wednesday,Subscriber
15.02,3,16,Wednesday,Subscriber
4.282,3,16,Wednesday,Subscriber
6.212,3,16,Wednesday,Subscriber
26.394,3,16,Wednesday,Subscriber
25.788,3,16,Wednesday,Subscriber
7.202,3,16,Wednesday,Subscriber
7.803,3,15,Wednesday,Subscriber
4.659,3,15,Wednesday,Subscriber
93.521,3,15,Wednesday,Subscriber
3.725,3,15,Wednesday,Subscriber
24.27,3,14,Wednesday,Customer
3.929,3,14,Wednesday,Subscriber
2.604,3,14,Wednesday,Subscriber
19.102,3,13,Wednesday,Subscriber
13.793,3,13,Wednesday,Subscriber
9.201,3,12,Wednesday,Subscriber
7.004,3,12,Wednesday,Subscriber
10.92,3,12,Wednesday,Subscriber
2.616,3,12,Wednesday,Subscriber
5.467,3,11,Wednesday,Subscriber
20.309,3,11,Wednesday,Subscriber
6.675,3,11,Wednesday,Subscriber
4.412,3,10,Wednesday,Subscriber
11.957,3,10,Wednesday,Subscriber
27.221,3,10,Wednesday,Subscriber
4.315,3,10,Wednesday,Subscriber
3.861,3,9,Wednesday,Subscriber
4.267,3,9,Wednesday,Subscriber
20.106,3,9,Wednesday,Subscriber
8.797,3,9,Wednesday,Subscriber
15.209,3,9,Wednesday,Subscriber
13.699,3,9,Wednesday,Subscriber
11.199,3,9,Wednesday,Subscriber
12.81,3,9,Wednesday,Subscriber
34.044,3,9,Wednesday,Subscriber
9.754,3,9,Wednesday,Subscriber
4.409,3,9,Wednesday,Subscriber
13.874,3,8,Wednesday,Subscriber
8.599,3,8,Wednesday,Subscriber
12.385,3,8,Wednesday,Subscriber
5.208,3,8,Wednesday,Subscriber
11.103,3,8,Wednesday,Subscriber
9.755,3,8,Wednesday,Subscriber
12.012,3,8,Wednesday,Subscriber
6.447,3,8,Wednesday,Subscriber
16.76,3,8,Wednesday,Subscriber
16.965,3,8,Wednesday,Subscriber
12.502,3,8,Wednesday,Subscriber
4.186,3,8,Wednesday,Subscriber
19.253,3,8,Wednesday,Subscriber
14.773,3,7,Wednesday,Subscriber
18.052,3,7,Wednesday,Subscriber
6.553,3,7,Wednesday,Subscriber
10.209,3,7,Wednesday,Subscriber
31.632,3,7,Wednesday,Subscriber
24.15,3,6,Wednesday,Subscriber
3.058,3,6,Wednesday,Subscriber
2.749,3,5,Wednesday,Subscriber
18.412,3,23,Tuesday,Subscriber
855.589,3,23,Tuesday,Customer
3.028,3,22,Tuesday,Subscriber
8.567,3,22,Tuesday,Subscriber
37.45,3,22,Tuesday,Subscriber
8.269,3,22,Tuesday,Subscriber
28.529,3,21,Tuesday,Customer
6.372,3,21,Tuesday,Subscriber
6.567,3,21,Tuesday,Subscriber
12.348,3,21,Tuesday,Subscriber
3.996,3,21,Tuesday,Subscriber
16.916,3,21,Tuesday,Subscriber
17.066,3,21,Tuesday,Subscriber
11.882,3,20,Tuesday,Subscriber
7.664,3,20,Tuesday,Subscriber
16.251,3,20,Tuesday,Subscriber
9.137,3,20,Tuesday,Subscriber
3.241,3,20,Tuesday,Subscriber
3.122,3,20,Tuesday,Subscriber
9.249,3,20,Tuesday,Subscriber
3.884,3,20,Tuesday,Subscriber
8.977,3,20,Tuesday,Subscriber
8.599,3,20,Tuesday,Subscriber
15.915,3,20,Tuesday,Subscriber
15.348,3,19,Tuesday,Subscriber
24.92,3,19,Tuesday,Subscriber
14.013,3,19,Tuesday,Subscriber
11.18,3,19,Tuesday,Subscriber
7.745,3,18,Tuesday,Subscriber
21.054,3,18,Tuesday,Subscriber
3.772,3,18,Tuesday,Subscriber
8.194,3,18,Tuesday,Subscriber
5.174,3,18,Tuesday,Subscriber
15.847,3,18,Tuesday,Subscriber
9.143,3,18,Tuesday,Subscriber
21.208,3,18,Tuesday,Subscriber
16.316,3,18,Tuesday,Subscriber
8.225,3,18,Tuesday,Subscriber
3.719,3,18,Tuesday,Subscriber
7.638,3,18,Tuesday,Subscriber
3.62,3,18,Tuesday,Subscriber
37.357,3,17,Tuesday,Customer
17.437,3,17,Tuesday,Subscriber
17.201,3,17,Tuesday,Subscriber
2.685,3,17,Tuesday,Subscriber
24.324,3,17,Tuesday,Subscriber
26.279,3,17,Tuesday,Subscriber
18.106,3,17,Tuesday,Subscriber
8.319,3,17,Tuesday,Subscriber
13.024,3,17,Tuesday,Subscriber
8.968,3,17,Tuesday,Subscriber
12.604,3,17,Tuesday,Subscriber
12.363,3,17,Tuesday,Subscriber
14.008,3,17,Tuesday,Subscriber
5.3,3,17,Tuesday,Subscriber
37.779,3,17,Tuesday,Subscriber
7.94,3,17,Tuesday,Subscriber
15.369,3,17,Tuesday,Subscriber
7.205,3,17,Tuesday,Subscriber
7.6,3,17,Tuesday,Subscriber
24.723,3,17,Tuesday,Subscriber
19.895,3,17,Tuesday,Subscriber
6.273,3,17,Tuesday,Customer
23.458,3,17,Tuesday,Subscriber
7.708,3,17,Tuesday,Subscriber
18.294,3,17,Tuesday,Subscriber
9.995,3,17,Tuesday,Subscriber
31.473,3,16,Tuesday,Subscriber
1.396,3,16,Tuesday,Customer
15.308,3,16,Tuesday,Subscriber
10.703,3,16,Tuesday,Subscriber
27.156,3,16,Tuesday,Subscriber
5.639,3,16,Tuesday,Subscriber
10.872,3,16,Tuesday,Subscriber
24.678,3,16,Tuesday,Subscriber
3.474,3,16,Tuesday,Subscriber
28.28,3,16,Tuesday,Subscriber
6.266,3,16,Tuesday,Subscriber
10.227,3,16,Tuesday,Subscriber
16.002,3,16,Tuesday,Subscriber
11.614,3,16,Tuesday,Subscriber
70.743,3,15,Tuesday,Customer
21.104,3,15,Tuesday,Subscriber
7.611,3,15,Tuesday,Subscriber
5.229,3,15,Tuesday,Subscriber
8.19,3,15,Tuesday,Customer
3.082,3,14,Tuesday,Subscriber
4.268,3,14,Tuesday,Subscriber
3.756,3,14,Tuesday,Subscriber
3.744,3,14,Tuesday,Subscriber
13.803,3,14,Tuesday,Subscriber
5.276,3,14,Tuesday,Subscriber
7.314,3,13,Tuesday,Subscriber
34.379,3,13,Tuesday,Subscriber
28.756,3,13,Tuesday,Customer
11.83,3,13,Tuesday,Subscriber
23.159,3,13,Tuesday,Subscriber
21.791,3,13,Tuesday,Subscriber
6.277,3,13,Tuesday,Subscriber
29.122,3,13,Tuesday,Customer
8.423,3,13,Tuesday,Subscriber
20.18,3,12,Tuesday,Subscriber
2.317,3,12,Tuesday,Subscriber
3.85,3,12,Tuesday,Subscriber
2.768,3,12,Tuesday,Subscriber
4.956,3,12,Tuesday,Subscriber
22.467,3,11,Tuesday,Customer
3.64,3,11,Tuesday,Subscriber
8.342,3,11,Tuesday,Subscriber
29.116,3,11,Tuesday,Subscriber
16.802,3,11,Tuesday,Subscriber
9.527,3,11,Tuesday,Subscriber
20.856,3,10,Tuesday,Subscriber
1.472,3,10,Tuesday,Subscriber
70.591,3,10,Tuesday,Customer
4.627,3,10,Tuesday,Subscriber
22.051,3,10,Tuesday,Customer
4.024,3,9,Tuesday,Subscriber
8.97,3,9,Tuesday,Subscriber
4.604,3,9,Tuesday,Subscriber
17.535,3,9,Tuesday,Subscriber
7.803,3,9,Tuesday,Subscriber
14.323,3,9,Tuesday,Subscriber
7.695,3,9,Tuesday,Subscriber
17.061,3,9,Tuesday,Subscriber
7.618,3,8,Tuesday,Subscriber
9.012,3,8,Tuesday,Subscriber
2.397,3,8,Tuesday,Subscriber
21.232,3,8,Tuesday,Subscriber
5.624,3,8,Tuesday,Subscriber
8.683,3,8,Tuesday,Subscriber
3.51,3,8,Tuesday,Subscriber
8.376,3,8,Tuesday,Subscriber
6.131,3,8,Tuesday,Subscriber
2.863,3,8,Tuesday,Subscriber
5.533,3,8,Tuesday,Subscriber
5.153,3,8,Tuesday,Subscriber
