duration,month,hour,day_of_week,user_type
4.983,9,7,Thursday,Subscriber
6.45,9,7,Thursday,Subscriber
21.733,9,7,Thursday,Subscriber
19.883,9,7,Thursday,Subscriber
13.383,9,7,Thursday,Subscriber
16.083,9,7,Thursday,Subscriber
6.3,9,7,Thursday,Subscriber
3.567,9,7,Thursday,Subscriber
5.883,9,7,Thursday,Subscriber
2.3,9,7,Thursday,Subscriber
7.267,9,7,Thursday,Subscriber
16.467,9,7,Thursday,Subscriber
25.033,9,7,Thursday,Customer
5.533,9,7,Thursday,Subscriber
3.783,9,7,Thursday,Subscriber
16.133,9,7,Thursday,Subscriber
4.233,9,7,Thursday,Subscriber
2.3,9,7,Thursday,Subscriber
13.433,9,7,Thursday,Subscriber
14.8,9,7,Thursday,Subscriber
3.933,9,7,Thursday,Subscriber
7.167,9,7,Thursday,Subscriber
8.133,9,7,Thursday,Subscriber
13.933,9,7,Thursday,Subscriber
5.35,9,7,Thursday,Subscriber
12.85,9,7,Thursday,Subscriber
4.433,9,6,Thursday,Subscriber
4.617,9,6,Thursday,Subscriber
7.383,9,6,Thursday,Subscriber
3.317,9,6,Thursday,Subscriber
15.667,9,6,Thursday,Subscriber
3.683,9,6,Thursday,Subscriber
17.867,9,6,Thursday,Subscriber
4.25,9,6,Thursday,Subscriber
7.5,9,6,Thursday,Subscriber
7.267,9,6,Thursday,Subscriber
11.35,9,6,Thursday,Subscriber
11.933,9,6,Thursday,Subscriber
6.083,9,5,Thursday,Subscriber
3.467,9,5,Thursday,Subscriber
8.75,9,5,Thursday,Subscriber
5.917,9,5,Thursday,Subscriber
7.917,9,1,Thursday,Subscriber
61.167,9,1,Thursday,Customer
3.483,9,23,Wednesday,Subscriber
1012.467,9,23,Wednesday,Customer
12.083,9,23,Wednesday,Customer
8.85,9,22,Wednesday,Subscriber
5.75,9,22,Wednesday,Subscriber
9.617,9,22,Wednesday,Subscriber
7.083,9,21,Wednesday,Customer
10.7,9,21,Wednesday,Subscriber
10.5,9,21,Wednesday,Subscriber
26.183,9,21,Wednesday,Subscriber
8.717,9,21,Wednesday,Subscriber
13.717,9,21,Wednesday,Customer
16.15,9,21,Wednesday,Subscriber
2.383,9,21,Wednesday,Customer
16.933,9,21,Wednesday,Subscriber
5.517,9,21,Wednesday,Subscriber
24.5,9,21,Wednesday,Subscriber
15.983,9,21,Wednesday,Subscriber
25.45,9,20,Wednesday,Customer
11.583,9,20,Wednesday,Subscriber
23.25,9,20,Wednesday,Subscriber
3.183,9,20,Wednesday,Subscriber
13.2,9,20,Wednesday,Subscriber
11.55,9,20,Wednesday,Subscriber
12.383,9,20,Wednesday,Subscriber
5.917,9,20,Wednesday,Subscriber
15.667,9,20,Wednesday,Subscriber
48.75,9,20,Wednesday,Customer
17.4,9,20,Wednesday,Subscriber
6.3,9,20,Wednesday,Subscriber
2.717,9,20,Wednesday,Subscriber
5.233,9,20,Wednesday,Subscriber
11.6,9,20,Wednesday,Subscriber
17.267,9,20,Wednesday,Subscriber
14.483,9,19,Wednesday,Subscriber
9.583,9,19,Wednesday,Customer
2.983,9,19,Wednesday,Subscriber
8.917,9,19,Wednesday,Subscriber
12.7,9,19,Wednesday,Subscriber
5.85,9,19,Wednesday,Subscriber
11.283,9,19,Wednesday,Subscriber
7.467,9,19,Wednesday,Subscriber
8.3,9,19,Wednesday,Subscriber
6.983,9,19,Wednesday,Subscriber
7.817,9,19,Wednesday,Customer
8.267,9,19,Wednesday,Subscriber
5.3,9,19,Wednesday,Subscriber
20.817,9,19,Wednesday,Subscriber
17.2,9,19,Wednesday,Subscriber
17.367,9,19,Wednesday,Subscriber
26.65,9,19,Wednesday,Subscriber
6.033,9,19,Wednesday,Subscriber
26.517,9,19,Wednesday,Customer
33.767,9,19,Wednesday,Subscriber
18.7,9,18,Wednesday,Subscriber
27.283,9,18,Wednesday,Subscriber
8.05,9,18,Wednesday,Subscriber
14.95,9,18,Wednesday,Subscriber
16.183,9,18,Wednesday,Subscriber
6.567,9,18,Wednesday,Subscriber
4.067,9,18,Wednesday,Subscriber
9.15,9,18,Wednesday,Subscriber
5.4,9,18,Wednesday,Subscriber
17.567,9,18,Wednesday,Subscriber
12.583,9,18,Wednesday,Subscriber
4.25,9,18,Wednesday,Subscriber
5.083,9,18,Wednesday,Subscriber
38.117,9,18,Wednesday,Customer
15.467,9,18,Wednesday,Subscriber
24.933,9,18,Wednesday,Subscriber
19.733,9,18,Wednesday,Customer
18.483,9,18,Wednesday,Subscriber
21.75,9,18,Wednesday,Customer
50.45,9,18,Wednesday,Customer
8.0,9,18,Wednesday,Subscriber
4.917,9,18,Wednesday,Subscriber
3.667,9,18,Wednesday,Subscriber
5.633,9,18,Wednesday,Customer
2.283,9,18,Wednesday,Subscriber
9.55,9,18,Wednesday,Subscriber
9.1,9,18,Wednesday,Customer
10.217,9,18,Wednesday,Subscriber
16.883,9,18,Wednesday,Subscriber
37.65,9,18,Wednesday,Customer
17.6,9,18,Wednesday,Subscriber
1.717,9,18,Wednesday,Subscriber
26.3,9,18,Wednesday,Subscriber
7.017,9,18,Wednesday,Subscriber
9.367,9,18,Wednesday,Subscriber
15.083,9,18,Wednesday,Subscriber
10.167,9,18,Wednesday,Subscriber
35.417,9,18,Wednesday,Subscriber
19.733,9,18,Wednesday,Subscriber
6.85,9,17,Wednesday,Subscriber
2.75,9,17,Wednesday,Subscriber
14.217,9,17,Wednesday,Subscriber
7.85,9,17,Wednesday,Subscriber
13.55,9,17,Wednesday,Subscriber
7.8,9,17,Wednesday,Subscriber
12.05,9,17,Wednesday,Customer
27.7,9,17,Wednesday,Subscriber
27.45,9,17,Wednesday,Subscriber
8.5,9,17,Wednesday,Subscriber
22.483,9,17,Wednesday,Subscriber
10.05,9,17,Wednesday,Subscriber
24.85,9,17,Wednesday,Subscriber
6.083,9,17,Wednesday,Subscriber
30.983,9,17,Wednesday,Customer
10.417,9,17,Wednesday,Subscriber
17.7,9,17,Wednesday,Customer
6.867,9,17,Wednesday,Subscriber
3.033,9,17,Wednesday,Subscriber
3.7,9,17,Wednesday,Subscriber
12.267,9,17,Wednesday,Subscriber
17.267,9,17,Wednesday,Subscriber
6.183,9,17,Wednesday,Subscriber
3.5,9,17,Wednesday,Subscriber
11.017,9,17,Wednesday,Subscriber
15.85,9,17,Wednesday,Subscriber
10.617,9,17,Wednesday,Subscriber
11.317,9,17,Wednesday,Subscriber
71.283,9,17,Wednesday,Customer
20.717,9,17,Wednesday,Customer
7.817,9,17,Wednesday,Subscriber
3.6,9,17,Wednesday,Subscriber
37.25,9,17,Wednesday,Subscriber
25.267,9,17,Wednesday,Subscriber
4.2,9,17,Wednesday,Subscriber
5.567,9,17,Wednesday,Subscriber
16.567,9,17,Wednesday,Subscriber
7.217,9,17,Wednesday,Subscriber
7.117,9,16,Wednesday,Subscriber
21.8,9,16,Wednesday,Customer
8.85,9,16,Wednesday,Customer
10.15,9,16,Wednesday,Subscriber
9.017,9,16,Wednesday,Subscriber
4.7,9,16,Wednesday,Subscriber
12.2,9,16,Wednesday,Subscriber
11.283,9,16,Wednesday,Subscriber
5.883,9,16,Wednesday,Subscriber
6.933,9,16,Wednesday,Subscriber
4.567,9,16,Wednesday,Subscriber
6.367,9,16,Wednesday,Subscriber
12.367,9,16,Wednesday,Subscriber
17.317,9,16,Wednesday,Subscriber
5.6,9,16,Wednesday,Subscriber
34.033,9,16,Wednesday,Subscriber
33.467,9,16,Wednesday,Customer
23.95,9,16,Wednesday,Subscriber
19.25,9,16,Wednesday,Subscriber
73.483,9,16,Wednesday,Customer
3.25,9,16,Wednesday,Subscriber
5.417,9,16,Wednesday,Subscriber
9.933,9,16,Wednesday,Subscriber
28.633,9,16,Wednesday,Customer
18.15,9,16,Wednesday,Customer
13.267,9,16,Wednesday,Subscriber
8.917,9,16,Wednesday,Subscriber
8.183,9,16,Wednesday,Subscriber
11.383,9,15,Wednesday,Subscriber
4.783,9,15,Wednesday,Subscriber
5.95,9,15,Wednesday,Subscriber
9.483,9,15,Wednesday,Subscriber
11.933,9,15,Wednesday,Subscriber
4.767,9,15,Wednesday,Subscriber
3.75,9,15,Wednesday,Subscriber
7.683,9,15,Wednesday,Subscriber
17.283,9,15,Wednesday,Customer
7.15,9,15,Wednesday,Subscriber
16.317,9,15,Wednesday,Subscriber
21.383,9,15,Wednesday,Subscriber
13.683,9,15,Wednesday,Subscriber
12.1,9,15,Wednesday,Subscriber
163.133,9,15,Wednesday,Customer
6.7,9,15,Wednesday,Subscriber
17.25,9,15,Wednesday,Subscriber
3.45,9,14,Wednesday,Subscriber
13.1,9,14,Wednesday,Customer
9.767,9,14,Wednesday,Subscriber
5.75,9,14,Wednesday,Subscriber
65.717,9,14,Wednesday,Customer
3.4,9,14,Wednesday,Subscriber
4.533,9,14,Wednesday,Subscriber
7.683,9,14,Wednesday,Subscriber
6.417,9,14,Wednesday,Subscriber
5.8,9,14,Wednesday,Subscriber
7.6,9,14,Wednesday,Subscriber
9.317,9,14,Wednesday,Subscriber
7.683,9,13,Wednesday,Subscriber
15.867,9,13,Wednesday,Subscriber
26.633,9,13,Wednesday,Customer
4.95,9,13,Wednesday,Subscriber
8.317,9,13,Wednesday,Subscriber
6.483,9,13,Wednesday,Subscriber
10.45,9,13,Wednesday,Subscriber
29.133,9,13,Wednesday,Subscriber
7.8,9,13,Wednesday,Subscriber
9.9,9,13,Wednesday,Customer
20.267,9,13,Wednesday,Customer
5.167,9,13,Wednesday,Subscriber
5.9,9,13,Wednesday,Subscriber
92.383,9,12,Wednesday,Customer
2.15,9,12,Wednesday,Subscriber
17.6,9,12,Wednesday,Subscriber
5.35,9,12,Wednesday,Subscriber
10.95,9,12,Wednesday,Subscriber
8.983,9,12,Wednesday,Subscriber
10.65,9,12,Wednesday,Subscriber
5.817,9,12,Wednesday,Subscriber
3.233,9,12,Wednesday,Subscriber
2.35,9,12,Wednesday,Subscriber
4.867,9,12,Wednesday,Subscriber
5.167,9,12,Wednesday,Subscriber
2.517,9,12,Wednesday,Subscriber
9.3,9,12,Wednesday,Customer
19.65,9,12,Wednesday,Subscriber
5.667,9,12,Wednesday,Subscriber
13.1,9,12,Wednesday,Subscriber
6.033,9,12,Wednesday,Subscriber
7.783,9,11,Wednesday,Subscriber
11.633,9,11,Wednesday,Subscriber
8.5,9,11,Wednesday,Subscriber
3.4,9,11,Wednesday,Subscriber
6.65,9,11,Wednesday,Subscriber
16.633,9,11,Wednesday,Customer
16.117,9,11,Wednesday,Subscriber
17.683,9,11,Wednesday,Subscriber
10.483,9,10,Wednesday,Subscriber
25.133,9,10,Wednesday,Subscriber
6.133,9,10,Wednesday,Subscriber
15.15,9,10,Wednesday,Customer
4.15,9,10,Wednesday,Subscriber
4.517,9,10,Wednesday,Subscriber
33.0,9,10,Wednesday,Customer
12.5,9,9,Wednesday,Subscriber
3.3,9,9,Wednesday,Subscriber
26.25,9,9,Wednesday,Customer
4.4,9,9,Wednesday,Subscriber
16.85,9,9,Wednesday,Customer
19.567,9,9,Wednesday,Subscriber
6.783,9,9,Wednesday,Subscriber
9.55,9,9,Wednesday,Subscriber
3.867,9,9,Wednesday,Subscriber
5.55,9,9,Wednesday,Customer
10.133,9,9,Wednesday,Subscriber
5.7,9,9,Wednesday,Subscriber
6.4,9,9,Wednesday,Subscriber
9.517,9,9,Wednesday,Subscriber
13.917,9,9,Wednesday,Subscriber
10.417,9,9,Wednesday,Subscriber
9.467,9,9,Wednesday,Subscriber
13.367,9,9,Wednesday,Subscriber
12.667,9,8,Wednesday,Subscriber
13.867,9,8,Wednesday,Subscriber
15.817,9,8,Wednesday,Subscriber
4.45,9,8,Wednesday,Subscriber
15.05,9,8,Wednesday,Subscriber
5.367,9,8,Wednesday,Subscriber
8.517,9,8,Wednesday,Subscriber
5.3,9,8,Wednesday,Subscriber
7.9,9,8,Wednesday,Subscriber
7.117,9,8,Wednesday,Subscriber
6.8,9,8,Wednesday,Subscriber
11.1,9,8,Wednesday,Subscriber
28.583,9,8,Wednesday,Subscriber
3.983,9,8,Wednesday,Subscriber
2.15,9,8,Wednesday,Subscriber
14.117,9,8,Wednesday,Subscriber
12.367,9,8,Wednesday,Subscriber
10.317,9,8,Wednesday,Customer
7.2,9,8,Wednesday,Subscriber
4.55,9,8,Wednesday,Subscriber
12.2,9,8,Wednesday,Subscriber
7.533,9,8,Wednesday,Subscriber
6.35,9,8,Wednesday,Subscriber
10.867,9,8,Wednesday,Subscriber
18.55,9,8,Wednesday,Subscriber
13.3,9,8,Wednesday,Subscriber
8.8,9,8,Wednesday,Subscriber
21.717,9,8,Wednesday,Subscriber
9.983,9,8,Wednesday,Subscriber
11.717,9,8,Wednesday,Subscriber
16.883,9,8,Wednesday,Subscriber
9.45,9,7,Wednesday,Subscriber
3.433,9,7,Wednesday,Subscriber
23.367,9,7,Wednesday,Subscriber
15.65,9,7,Wednesday,Subscriber
4.833,9,7,Wednesday,Subscriber
11.983,9,7,Wednesday,Subscriber
11.333,9,7,Wednesday,Subscriber
25.317,9,7,Wednesday,Subscriber
9.367,9,7,Wednesday,Subscriber
7.067,9,7,Wednesday,Subscriber
6.883,9,7,Wednesday,Subscriber
2.067,9,7,Wednesday,Subscriber
14.017,9,7,Wednesday,Subscriber
11.2,9,7,Wednesday,Subscriber
7.05,9,7,Wednesday,Subscriber
7.867,9,7,Wednesday,Subscriber
11.083,9,7,Wednesday,Subscriber
3.333,9,7,Wednesday,Subscriber
9.45,9,7,Wednesday,Subscriber
1.85,9,7,Wednesday,Subscriber
13.217,9,7,Wednesday,Subscriber
27.65,9,7,Wednesday,Subscriber
20.117,9,7,Wednesday,Subscriber
10.8,9,7,Wednesday,Subscriber
7.217,9,7,Wednesday,Subscriber
18.267,9,7,Wednesday,Subscriber
9.667,9,6,Wednesday,Subscriber
41.95,9,6,Wednesday,Subscriber
15.767,9,6,Wednesday,Subscriber
9.767,9,6,Wednesday,Subscriber
7.383,9,6,Wednesday,Subscriber
15.4,9,6,Wednesday,Subscriber
6.65,9,6,Wednesday,Subscriber
5.25,9,6,Wednesday,Subscriber
6.633,9,6,Wednesday,Subscriber
21.567,9,6,Wednesday,Subscriber
5.55,9,6,Wednesday,Subscriber
9.017,9,3,Wednesday,Subscriber
3.483,9,2,Wednesday,Subscriber
12.15,9,0,Wednesday,Customer
16.55,9,0,Wednesday,Subscriber
8.017,9,23,Tuesday,Subscriber
17.7,9,23,Tuesday,Subscriber
16.617,9,23,Tuesday,Subscriber
20.95,9,23,Tuesday,Subscriber
4.817,9,23,Tuesday,Subscriber
5.533,9,22,Tuesday,Subscriber
5.0,9,22,Tuesday,Subscriber
3.15,9,22,Tuesday,Subscriber
6.4,9,21,Tuesday,Subscriber
3.533,9,21,Tuesday,Subscriber
18.467,9,21,Tuesday,Subscriber
5.917,9,21,Tuesday,Subscriber
3.017,9,21,Tuesday,Subscriber
3.233,9,21,Tuesday,Subscriber
12.45,9,21,Tuesday,Subscriber
10.583,9,20,Tuesday,Subscriber
8.117,9,20,Tuesday,Subscriber
15.383,9,20,Tuesday,Subscriber
10.1,9,20,Tuesday,Subscriber
19.017,9,20,Tuesday,Customer
8.15,9,20,Tuesday,Subscriber
10.4,9,20,Tuesday,Subscriber
13.35,9,20,Tuesday,Subscriber
6.383,9,20,Tuesday,Subscriber
9.333,9,19,Tuesday,Subscriber
11.383,9,19,Tuesday,Subscriber
16.667,9,19,Tuesday,Customer
1.05,9,19,Tuesday,Subscriber
6.233,9,19,Tuesday,Subscriber
12.233,9,19,Tuesday,Subscriber
6.783,9,19,Tuesday,Subscriber
3.417,9,19,Tuesday,Subscriber
7.9,9,19,Tuesday,Subscriber
20.1,9,19,Tuesday,Subscriber
18.9,9,19,Tuesday,Subscriber
5.167,9,19,Tuesday,Subscriber
28.1,9,19,Tuesday,Customer
11.283,9,19,Tuesday,Subscriber
67.5,9,19,Tuesday,Customer
28.45,9,18,Tuesday,Subscriber
46.15,9,18,Tuesday,Subscriber
8.217,9,18,Tuesday,Customer
4.817,9,18,Tuesday,Subscriber
3.333,9,18,Tuesday,Subscriber
8.2,9,18,Tuesday,Subscriber
6.2,9,18,Tuesday,Subscriber
15.183,9,18,Tuesday,Subscriber
12.1,9,18,Tuesday,Subscriber
19.467,9,18,Tuesday,Subscriber
5.183,9,18,Tuesday,Subscriber
26.483,9,18,Tuesday,Subscriber
20.25,9,18,Tuesday,Subscriber
12.75,9,18,Tuesday,Subscriber
8.967,9,18,Tuesday,Subscriber
39.183,9,18,Tuesday,Subscriber
13.483,9,18,Tuesday,Subscriber
25.633,9,18,Tuesday,Customer
9.967,9,18,Tuesday,Subscriber
4.617,9,18,Tuesday,Subscriber
11.983,9,18,Tuesday,Customer
7.533,9,18,Tuesday,Subscriber
18.733,9,18,Tuesday,Subscriber
11.45,9,18,Tuesday,Subscriber
7.933,9,18,Tuesday,Subscriber
5.283,9,18,Tuesday,Subscriber
13.15,9,18,Tuesday,Customer
13.317,9,18,Tuesday,Subscriber
17.767,9,18,Tuesday,Subscriber
17.717,9,18,Tuesday,Subscriber
18.433,9,18,Tuesday,Customer
10.95,9,17,Tuesday,Subscriber
6.267,9,17,Tuesday,Subscriber
12.367,9,17,Tuesday,Subscriber
17.0,9,17,Tuesday,Subscriber
6.183,9,17,Tuesday,Subscriber
15.867,9,17,Tuesday,Subscriber
4.5,9,17,Tuesday,Subscriber
42.883,9,17,Tuesday,Customer
15.8,9,17,Tuesday,Subscriber
1.517,9,17,Tuesday,Subscriber
6.85,9,17,Tuesday,Subscriber
16.733,9,17,Tuesday,Customer
27.333,9,17,Tuesday,Subscriber
36.933,9,17,Tuesday,Subscriber
5.767,9,17,Tuesday,Subscriber
22.817,9,17,Tuesday,Subscriber
29.733,9,17,Tuesday,Customer
11.833,9,17,Tuesday,Subscriber
17.267,9,17,Tuesday,Subscriber
30.583,9,17,Tuesday,Subscriber
7.35,9,17,Tuesday,Subscriber
8.167,9,17,Tuesday,Subscriber
47.017,9,17,Tuesday,Customer
16.85,9,17,Tuesday,Subscriber
3.867,9,17,Tuesday,Subscriber
19.817,9,17,Tuesday,Subscriber
24.033,9,17,Tuesday,Subscriber
15.183,9,17,Tuesday,Subscriber
5.467,9,17,Tuesday,Subscriber
15.017,9,17,Tuesday,Subscriber
14.167,9,17,Tuesday,Subscriber
7.35,9,17,Tuesday,Subscriber
19.583,9,17,Tuesday,Customer
20.35,9,17,Tuesday,Subscriber
4.9,9,17,Tuesday,Subscriber
2.733,9,16,Tuesday,Subscriber
5.0,9,16,Tuesday,Subscriber
15.733,9,16,Tuesday,Subscriber
3.667,9,16,Tuesday,Subscriber
10.55,9,16,Tuesday,Subscriber
5.317,9,16,Tuesday,Subscriber
7.633,9,16,Tuesday,Subscriber
17.333,9,16,Tuesday,Subscriber
2.017,9,16,Tuesday,Subscriber
22.433,9,16,Tuesday,Subscriber
27.533,9,16,Tuesday,Customer
9.383,9,16,Tuesday,Subscriber
13.333,9,16,Tuesday,Subscriber
7.617,9,16,Tuesday,Subscriber
4.267,9,16,Tuesday,Subscriber
16.083,9,16,Tuesday,Subscriber
11.85,9,16,Tuesday,Subscriber
12.483,9,16,Tuesday,Customer
14.467,9,16,Tuesday,Subscriber
15.633,9,16,Tuesday,Subscriber
4.983,9,16,Tuesday,Subscriber
11.717,9,16,Tuesday,Customer
11.183,9,16,Tuesday,Subscriber
17.867,9,16,Tuesday,Subscriber
3.117,9,16,Tuesday,Subscriber
24.65,9,16,Tuesday,Subscriber
15.417,9,16,Tuesday,Customer
9.4,9,15,Tuesday,Customer
6.95,9,15,Tuesday,Subscriber
11.383,9,15,Tuesday,Subscriber
5.6,9,15,Tuesday,Subscriber
49.25,9,15,Tuesday,Subscriber
9.45,9,15,Tuesday,Subscriber
20.567,9,15,Tuesday,Customer
4.217,9,15,Tuesday,Subscriber
10.917,9,15,Tuesday,Subscriber
14.717,9,15,Tuesday,Subscriber
16.05,9,15,Tuesday,Subscriber
11.2,9,15,Tuesday,Subscriber
4.767,9,15,Tuesday,Subscriber
27.833,9,15,Tuesday,Subscriber
6.317,9,15,Tuesday,Subscriber
25.667,9,15,Tuesday,Customer
5.95,9,15,Tuesday,Subscriber
30.85,9,14,Tuesday,Customer
10.933,9,14,Tuesday,Subscriber
5.533,9,14,Tuesday,Subscriber
26.1,9,14,Tuesday,Customer
25.883,9,14,Tuesday,Customer
28.45,9,14,Tuesday,Customer
3.85,9,14,Tuesday,Subscriber
16.167,9,14,Tuesday,Subscriber
28.733,9,14,Tuesday,Customer
12.117,9,14,Tuesday,Subscriber
6.5,9,14,Tuesday,Subscriber
15.95,9,14,Tuesday,Customer
17.617,9,14,Tuesday,Customer
4.417,9,13,Tuesday,Subscriber
26.417,9,13,Tuesday,Customer
9.467,9,13,Tuesday,Subscriber
17.083,9,13,Tuesday,Subscriber
4.383,9,13,Tuesday,Subscriber
24.95,9,13,Tuesday,Customer
23.517,9,13,Tuesday,Customer
8.2,9,13,Tuesday,Subscriber
25.133,9,13,Tuesday,Customer
19.017,9,13,Tuesday,Subscriber
9.517,9,13,Tuesday,Subscriber
5.65,9,13,Tuesday,Subscriber
7.133,9,13,Tuesday,Subscriber
8.267,9,13,Tuesday,Subscriber
8.217,9,12,Tuesday,Subscriber
9.883,9,12,Tuesday,Subscriber
13.433,9,12,Tuesday,Customer
8.083,9,12,Tuesday,Subscriber
37.433,9,12,Tuesday,Customer
9.617,9,12,Tuesday,Subscriber
12.15,9,12,Tuesday,Subscriber
5.317,9,12,Tuesday,Subscriber
12.35,9,12,Tuesday,Subscriber
13.783,9,12,Tuesday,Subscriber
12.5,9,12,Tuesday,Subscriber
5.017,9,12,Tuesday,Subscriber
27.55,9,12,Tuesday,Subscriber
9.317,9,12,Tuesday,Subscriber
8.55,9,12,Tuesday,Subscriber
17.0,9,12,Tuesday,Subscriber
6.733,9,12,Tuesday,Subscriber
7.3,9,12,Tuesday,Subscriber
29.75,9,12,Tuesday,Customer
6.433,9,11,Tuesday,Subscriber
6.65,9,11,Tuesday,Subscriber
6.033,9,11,Tuesday,Subscriber
2.983,9,11,Tuesday,Subscriber
7.75,9,11,Tuesday,Subscriber
14.367,9,11,Tuesday,Subscriber
7.1,9,11,Tuesday,Subscriber
29.467,9,11,Tuesday,Customer
32.617,9,11,Tuesday,Customer
52.133,9,11,Tuesday,Customer
21.583,9,11,Tuesday,Customer
3.817,9,11,Tuesday,Subscriber
12.883,9,11,Tuesday,Subscriber
2.767,9,11,Tuesday,Subscriber
5.767,9,11,Tuesday,Subscriber
28.283,9,11,Tuesday,Subscriber
17.117,9,10,Tuesday,Subscriber
1.583,9,10,Tuesday,Subscriber
11.317,9,10,Tuesday,Subscriber
22.533,9,10,Tuesday,Subscriber
27.85,9,10,Tuesday,Subscriber
19.2,9,10,Tuesday,Subscriber
13.317,9,10,Tuesday,Subscriber
12.317,9,10,Tuesday,Customer
12.267,9,9,Tuesday,Subscriber
9.117,9,9,Tuesday,Subscriber
4.783,9,9,Tuesday,Subscriber
21.817,9,9,Tuesday,Subscriber
12.917,9,9,Tuesday,Subscriber
18.2,9,9,Tuesday,Subscriber
25.867,9,9,Tuesday,Subscriber
3.033,9,9,Tuesday,Subscriber
11.717,9,9,Tuesday,Subscriber
10.05,9,8,Tuesday,Subscriber
6.633,9,8,Tuesday,Subscriber
11.033,9,8,Tuesday,Subscriber
8.933,9,8,Tuesday,Subscriber
5.217,9,8,Tuesday,Subscriber
9.067,9,8,Tuesday,Subscriber
6.05,9,8,Tuesday,Subscriber
42.317,9,8,Tuesday,Customer
25.6,9,8,Tuesday,Subscriber
12.95,9,8,Tuesday,Subscriber
9.85,9,8,Tuesday,Subscriber
19.7,9,8,Tuesday,Subscriber
19.083,9,8,Tuesday,Subscriber
17.817,9,8,Tuesday,Subscriber
3.767,9,8,Tuesday,Subscriber
14.267,9,8,Tuesday,Subscriber
2.733,9,8,Tuesday,Subscriber
4.15,9,8,Tuesday,Subscriber
11.217,9,8,Tuesday,Subscriber
20.333,9,8,Tuesday,Subscriber
6.517,9,8,Tuesday,Subscriber
13.567,9,8,Tuesday,Subscriber
26.183,9,8,Tuesday,Subscriber
22.633,9,8,Tuesday,Customer
11.95,9,8,Tuesday,Subscriber
9.7,9,8,Tuesday,Subscriber
4.633,9,8,Tuesday,Subscriber
16.683,9,8,Tuesday,Subscriber
3.75,9,8,Tuesday,Subscriber
18.983,9,8,Tuesday,Subscriber
7.75,9,8,Tuesday,Subscriber
11.583,9,8,Tuesday,Subscriber
5.0,9,8,Tuesday,Subscriber
23.717,9,8,Tuesday,Subscriber
4.233,9,7,Tuesday,Subscriber
11.733,9,7,Tuesday,Subscriber
11.267,9,7,Tuesday,Subscriber
4.133,9,7,Tuesday,Subscriber
11.2,9,7,Tuesday,Subscriber
16.15,9,7,Tuesday,Subscriber
4.1,9,7,Tuesday,Subscriber
6.483,9,7,Tuesday,Subscriber
11.367,9,7,Tuesday,Subscriber
15.233,9,7,Tuesday,Subscriber
9.017,9,7,Tuesday,Subscriber
8.65,9,7,Tuesday,Subscriber
15.0,9,7,Tuesday,Subscriber
5.2,9,7,Tuesday,Subscriber
6.45,9,7,Tuesday,Subscriber
6.85,9,7,Tuesday,Subscriber
16.417,9,7,Tuesday,Subscriber
4.3,9,7,Tuesday,Subscriber
13.767,9,7,Tuesday,Subscriber
3.067,9,7,Tuesday,Subscriber
29.933,9,7,Tuesday,Subscriber
14.0,9,7,Tuesday,Subscriber
15.483,9,7,Tuesday,Subscriber
7.9,9,7,Tuesday,Subscriber
4.117,9,7,Tuesday,Subscriber
6.217,9,7,Tuesday,Subscriber
15.8,9,7,Tuesday,Subscriber
9.3,9,7,Tuesday,Subscriber
12.233,9,7,Tuesday,Subscriber
11.45,9,7,Tuesday,Subscriber
13.467,9,6,Tuesday,Subscriber
16.683,9,6,Tuesday,Subscriber
5.5,9,6,Tuesday,Subscriber
13.6,9,6,Tuesday,Subscriber
12.483,9,6,Tuesday,Subscriber
12.9,9,6,Tuesday,Subscriber
11.3,9,6,Tuesday,Subscriber
7.483,9,6,Tuesday,Subscriber
4.3,9,6,Tuesday,Subscriber
10.467,9,6,Tuesday,Subscriber
14.867,9,5,Tuesday,Subscriber
12.75,9,5,Tuesday,Subscriber
13.2,9,2,Tuesday,Subscriber
3.0,9,0,Tuesday,Subscriber
9.0,9,23,Monday,Subscriber
6.417,9,23,Monday,Subscriber
7.233,9,23,Monday,Subscriber
7.467,9,23,Monday,Customer
23.7,9,22,Monday,Subscriber
22.917,9,22,Monday,Subscriber
10.633,9,22,Monday,Customer
16.133,9,21,Monday,Customer
21.95,9,21,Monday,Customer
18.45,9,21,Monday,Subscriber
10.583,9,21,Monday,Subscriber
2.6,9,21,Monday,Subscriber
13.317,9,21,Monday,Customer
49.467,9,21,Monday,Customer
9.967,9,21,Monday,Subscriber
12.967,9,21,Monday,Subscriber
4.183,9,21,Monday,Subscriber
21.117,9,21,Monday,Subscriber
9.0,9,21,Monday,Subscriber
15.567,9,21,Monday,Subscriber
5.333,9,21,Monday,Subscriber
11.15,9,21,Monday,Subscriber
22.9,9,20,Monday,Subscriber
19.183,9,20,Monday,Subscriber
17.117,9,20,Monday,Customer
11.117,9,20,Monday,Subscriber
8.3,9,20,Monday,Subscriber
9.717,9,20,Monday,Subscriber
27.8,9,20,Monday,Subscriber
11.05,9,20,Monday,Subscriber
4.85,9,19,Monday,Subscriber
10.85,9,19,Monday,Subscriber
8.167,9,19,Monday,Customer
18.6,9,19,Monday,Customer
19.35,9,19,Monday,Customer
26.333,9,19,Monday,Subscriber
15.967,9,19,Monday,Subscriber
16.717,9,19,Monday,Subscriber
9.6,9,19,Monday,Subscriber
15.483,9,19,Monday,Subscriber
31.083,9,19,Monday,Customer
